time_signature,audio_valence,song_name,speechiness,tempo,energy,song_duration_ms,loudness,danceability,liveness,instrumentalness,acousticness,target
4,0.667,11197,0.0585,101.925,0.573,171805,-4.933,0.775,0.126,0.0,0.495,78
4,0.72,1852,0.0431,124.994,0.868,202999,-3.287,0.708,0.122,0.0,0.0313,77
1,0.301,11466,0.0533,89.85600000000001,0.635,185790,-4.476,0.446,0.122,0.000642,0.00434,79
4,0.545,11964,0.0337,113.956,0.674,207306,-6.977,0.706,0.0784,0.0006259999999999,0.11,64
4,0.25,7681,0.0893,129.782,0.6709999999999999,225539,-4.875,0.6,0.1639999999999999,0.0,0.238,66
4,0.5670000000000001,6062,0.17,105.052,0.611,176944,-5.448,0.8220000000000001,0.0628,0.0,0.0292,69
4,0.1119999999999999,2621,0.0502,170.00799999999998,0.642,211866,-5.06,0.425,0.118,0.0,0.1639999999999999,89
4,0.372,9505,0.0789,97.04,0.632,278893,-7.031000000000001,0.7070000000000001,0.0841,1.09e-05,0.103,81
4,0.523,2401,0.115,76.957,0.841,188218,-3.916,0.6409999999999999,0.248,0.0,0.3389999999999999,62
4,0.917,5610,0.239,119.642,0.927,165466,-3.075,0.546,0.103,0.0,0.1169999999999999,28
4,0.755,9115,0.0619,89.98,0.7170000000000001,192727,-4.3260000000000005,0.634,0.63,8.49e-05,0.0134,55
4,0.155,5431,0.122,170.03,0.958,197680,-3.622,0.4629999999999999,0.0944,0.00785,0.0349,65
4,0.721,9251,0.046,98.884,0.8190000000000001,182364,-5.162999999999999,0.437,0.192,0.0,0.015,68
4,0.456,4157,0.107,120.014,0.828,217546,-5.0360000000000005,0.5429999999999999,0.291,0.368,5.3500000000000006e-05,43
4,0.36,7606,0.134,173.938,0.778,182015,-5.069,0.618,0.3429999999999999,0.0204,0.0221,52
4,0.166,1103,0.0597,83.962,0.492,161431,-4.763999999999999,0.677,0.0844,2.52e-05,0.118,65
4,0.193,5969,0.0775,140.07299999999998,0.8390000000000001,186142,-6.562,0.67,0.115,0.0,0.00949,31
4,0.381,228,0.0274,89.006,0.685,194640,-5.422999999999999,0.583,0.0475,0.0,0.00213,33
4,0.481,4218,0.0489,95.005,0.7290000000000001,181638,-5.946000000000001,0.7909999999999999,0.12,0.0674,0.00188,29
4,0.484,11302,0.0625,84.01799999999999,0.908,163201,-4.6530000000000005,0.408,0.355,0.212,0.00185,26
4,0.733,8975,0.0421,104.991,0.939,179428,-1.6,0.5489999999999999,0.0704,8.91e-06,0.0439,26
4,0.67,6622,0.0509,148.11700000000002,0.828,127297,-6.813,0.603,0.128,9.31e-05,0.0391,29
4,0.506,9016,0.067,86.359,0.8079999999999999,226442,-3.873,0.471,0.364,0.0,0.437,39
4,0.41,9288,0.0635,159.975,0.631,174000,-4.705,0.7609999999999999,0.204,4.8700000000000005e-05,0.0102,48
4,0.414,12191,0.055,103.97,0.7929999999999999,219520,-4.126,0.633,0.16,0.0,0.0537,73
4,0.495,9200,0.0272,139.981,0.499,212569,-6.545,0.529,0.0875,5.520000000000001e-05,0.00241,27
4,0.7240000000000001,6411,0.055,100.016,0.5760000000000001,148848,-6.792000000000001,0.76,0.132,0.00619,0.0096,35
4,0.352,3864,0.0675,122.005,0.598,202152,-6.172999999999999,0.856,0.0626,1.79e-06,0.125,63
4,0.688,4691,0.0426,95.997,0.733,203864,-6.797999999999999,0.58,0.342,4.25e-05,0.00128,45
4,0.643,5190,0.136,136.05,0.721,253390,-4.026,0.8140000000000001,0.3779999999999999,0.0,0.0981,62
4,0.483,5369,0.0621,109.989,0.716,207949,-4.163,0.743,0.186,0.0,0.288,32
4,0.515,1325,0.153,120.197,0.726,168566,-5.066,0.652,0.0967,0.00255,0.523,63
4,0.565,1462,0.0932,118.111,0.6990000000000001,205499,-5.566,0.7240000000000001,0.0646,5.96e-05,0.0978,51
4,0.665,13004,0.148,99.014,0.547,228400,-5.67,0.879,0.0295,1.65e-05,0.0154,47
4,0.753,1574,0.11,120.042,0.588,172630,-4.287,0.892,0.0498,0.000162,0.0031899999999999,61
4,0.265,12095,0.151,95.04,0.964,191546,-3.035,0.7120000000000001,0.319,0.000133,0.0173,31
4,0.804,2596,0.0482,94.095,0.8909999999999999,219466,-1.5490000000000002,0.526,0.375,0.0,0.0375,74
4,0.42,5859,0.0612,143.988,0.778,254556,-6.32,0.539,0.276,6.68e-06,0.0169,24
4,0.3279999999999999,4054,0.0568,122.986,0.922,174705,-3.1660000000000004,0.8390000000000001,0.0548,0.00936,0.0215,65
4,0.412,10297,0.191,97.949,0.589,210612,-8.091000000000001,0.6629999999999999,0.109,0.000599,0.209,60
4,0.7190000000000001,1774,0.0759,106.947,0.797,180166,-2.861,0.758,0.526,1.32e-06,0.001,57
4,0.718,2181,0.1969999999999999,161.003,0.726,200234,-6.941,0.88,0.335,7.35e-05,0.127,14
4,0.706,6876,0.15,99.952,0.7659999999999999,205032,-4.118,0.614,0.0953,0.0,0.0704,34
4,0.5670000000000001,4126,0.129,158.946,0.621,213040,-4.924,0.622,0.121,9.8e-05,0.0864,81
4,0.789,5572,0.0352,175.924,0.596,225001,-6.323,0.672,0.0762,1.46e-06,0.0409,16
4,0.385,5091,0.152,129.048,0.758,203066,-4.797,0.715,0.345,0.107,0.00305,55
4,0.908,3656,0.327,92.958,0.805,196552,-4.593999999999999,0.636,0.0793,0.0,0.0161,83
4,0.816,2404,0.0342,94.964,0.877,202000,-4.196000000000001,0.672,0.105,0.000337,0.0264,39
5,0.447,2128,0.379,129.264,0.767,191605,-4.78,0.682,0.106,3.3799999999999995e-05,0.3,48
4,0.816,82,0.271,162.97299999999998,0.629,213586,-5.125,0.821,0.0925,0.0,0.0202,49
4,0.608,245,0.0642,75.012,0.7020000000000001,213626,-7.955,0.6990000000000001,0.0667,0.00147,0.0828,54
4,0.488,6297,0.0279,82.01100000000001,0.7490000000000001,189120,-3.275,0.599,0.0711,0.000118,0.0136,72
4,0.282,3128,0.251,129.997,0.59,262308,-7.826,0.969,0.0776,0.0,0.0535,52
4,0.813,7757,0.141,186.885,0.899,210925,-6.558,0.603,0.106,0.0004309999999999,0.105,40
4,0.594,4113,0.178,74.999,0.99,236800,-0.8390000000000001,0.625,0.135,0.581,0.00572,61
4,0.146,2166,0.0399,139.97799999999998,0.8109999999999999,211714,-4.875,0.625,0.258,2.8000000000000003e-05,0.0842,51
4,0.585,6610,0.243,140.01,0.575,181263,-7.527,0.929,0.115,0.000275,0.000983,56
4,0.706,8810,0.0459,106.975,0.6709999999999999,221278,-5.127000000000001,0.782,0.125,2.27e-06,0.184,67
4,0.288,2885,0.0308,140.034,0.433,193816,-13.092,0.602,0.18,0.336,0.00188,37
4,0.249,4297,0.0497,169.946,0.828,215613,-4.962,0.53,0.11,0.255,0.0121,48
4,0.287,12044,0.0501,140.00799999999998,0.551,219480,-7.311,0.7929999999999999,0.125,0.0,0.0823,37
4,0.741,5416,0.251,103.236,0.564,109302,-4.558,0.953,0.073,0.0,0.0264,25
4,0.507,2230,0.201,120.125,0.845,187389,-3.478,0.7070000000000001,0.134,0.0,0.0278,76
4,0.529,4393,0.0304,124.01,0.8190000000000001,178911,-3.654,0.677,0.0756,5.610000000000001e-05,0.0776,70
4,0.492,8172,0.0357,100.018,0.826,261371,-4.87,0.581,0.792,1.56e-06,0.00773,69
5,0.784,8799,0.221,111.41,0.5770000000000001,237320,-6.813,0.599,0.205,0.0,0.106,42
4,0.156,5002,0.0413,155.97899999999998,0.66,238386,-7.191,0.5770000000000001,0.612,0.205,0.0131,4
4,0.415,6609,0.1009999999999999,122.024,0.568,127533,-4.5760000000000005,0.952,0.0949,0.524,0.0251,20
4,0.481,1624,0.31,189.957,0.77,158000,-6.497000000000001,0.5529999999999999,0.0939,0.0,0.0234,42
4,0.192,2016,0.276,187.713,0.726,210320,-4.122,0.52,0.143,0.0,0.0523,55
4,0.482,5417,0.0914,97.011,0.513,216440,-7.004,0.831,0.0802,0.0,0.0409999999999999,45
4,0.5920000000000001,450,0.342,150.005,0.7559999999999999,235897,-6.712000000000001,0.809,0.123,1.62e-06,0.362,36
4,0.893,8364,0.36,173.968,0.805,234680,-4.417,0.787,0.165,2.05e-06,0.727,41
4,0.721,7233,0.0438,120.057,0.759,312533,-5.198,0.805,0.183,0.354,0.1009999999999999,60
4,0.447,40,0.2289999999999999,160.12,0.8390000000000001,189508,-4.843,0.581,0.104,0.0,0.111,60
4,0.66,4164,0.0585,102.031,0.7959999999999999,177253,-3.508,0.6990000000000001,0.0705,0.0,0.0455,35
4,0.6829999999999999,6709,0.0329,100.01,0.775,187591,-5.504,0.665,0.301,0.0,0.154,37
4,0.6659999999999999,7833,0.07,152.21,0.848,203719,-5.1160000000000005,0.61,0.344,0.0,0.0704,63
4,0.584,1613,0.0526,126.052,0.865,174285,-5.438,0.8109999999999999,0.0681,0.000457,0.0771,52
4,0.3989999999999999,9364,0.0453,157.969,0.7929999999999999,238548,-5.632000000000001,0.4429999999999999,0.206,7.329999999999999e-05,0.0019199999999999,32
3,0.461,4155,0.0658,104.795,0.772,176571,-5.88,0.525,0.0605,6.35e-05,0.000619,24
4,0.7170000000000001,10820,0.063,102.281,0.789,180773,-3.896,0.583,0.0811,0.0,0.0537,3
4,0.425,4739,0.246,129.063,0.987,106046,-0.3979999999999999,0.72,0.103,0.000294,0.0175,24
4,0.212,6737,0.0718,124.009,0.787,333531,-6.813,0.6709999999999999,0.0539,0.593,0.0002319999999999,31
4,0.889,4235,0.107,85.009,0.902,153882,-3.344,0.7240000000000001,0.19,0.00468,0.0997,30
4,0.42,6186,0.272,126.042,0.96,160740,-2.259,0.952,0.0398,0.0003259999999999,0.0295,40
4,0.653,4262,0.0556,117.997,0.878,284560,-6.032,0.5720000000000001,0.247,0.337,0.000156,52
4,0.62,7123,0.0417,119.902,0.855,181052,-3.768,0.713,0.111,0.000543,0.0137,69
4,0.71,6531,0.0966,103.91,0.855,208587,-6.909,0.7,0.0972,0.0333,0.156,31
4,0.282,3542,0.045,122.016,0.8859999999999999,198867,-4.338,0.674,0.131,0.000243,0.0684,46
4,0.14,8179,0.065,123.97,0.752,281266,-6.933,0.7170000000000001,0.0802,0.000468,0.251,76
4,0.75,7263,0.108,176.051,0.847,224933,-6.636,0.68,0.0374,0.0,0.0217,56
4,0.455,6445,0.0452,126.07,0.871,195000,-3.055,0.629,0.17,5.79e-06,0.262,60
4,0.737,2902,0.0585,121.996,0.8590000000000001,191280,-4.228,0.7340000000000001,0.267,0.00597,0.0461,49
4,0.595,8220,0.0589,124.005,0.8909999999999999,209026,-5.946000000000001,0.636,0.215,0.0337,0.107,63
4,0.531,9196,0.0487,124.02,0.816,266996,-4.141,0.7120000000000001,0.0566,0.000376,0.000162,57
4,0.5760000000000001,890,0.0565,104.982,0.956,176590,-4.428999999999999,0.695,0.877,0.000118,0.00821,49
4,0.297,5649,0.0449,124.951,0.956,165970,-3.1910000000000003,0.657,0.412,3.36e-06,0.0707,66
4,0.534,11968,0.0498,124.961,0.952,218052,-4.428999999999999,0.7979999999999999,0.0876,0.422,0.0123,48
4,0.4539999999999999,12083,0.0367,108.052,0.8340000000000001,208888,-4.229,0.6,0.0414,0.025,0.247,58
4,0.551,8180,0.0699,123.998,0.784,252845,-5.379,0.741,0.852,4.1200000000000005e-05,0.0192,28
4,0.141,9035,0.146,144.981,0.983,223448,-3.133,0.528,0.18,0.000324,0.000518,59
4,0.773,6613,0.0604,159.936,0.813,152136,-3.735,0.765,0.0578,0.0232,0.0169,38
4,0.108,8708,0.0763,93.995,0.988,209361,-3.002,0.517,0.267,0.8079999999999999,0.23,36
4,0.6509999999999999,5191,0.149,150.16299999999998,0.8540000000000001,219200,-4.635,0.731,0.386,1.49e-05,0.00256,71
4,0.657,9265,0.0672,141.988,0.907,177464,-3.95,0.7040000000000001,0.195,0.0,0.0292,67
4,0.348,12699,0.255,179.735,0.823,257503,-9.676,0.436,0.3429999999999999,0.0008289999999999,0.225,43
4,0.335,5979,0.0645,125.959,0.911,195714,-2.979,0.653,0.301,5.22e-05,0.0623,64
4,0.513,8557,0.062,124.912,0.601,398150,-8.968,0.7120000000000001,0.0982,0.802,1.09e-05,56
4,0.231,1687,0.065,140.014,0.561,281298,-4.896,0.904,0.102,0.000221,0.0279999999999999,33
4,0.44,3873,0.0674,176.079,0.61,238611,-6.582999999999999,0.4529999999999999,0.175,0.0,0.00854,71
4,0.3,3911,0.0368,128.102,0.711,230634,-5.9270000000000005,0.534,0.135,0.0031,0.05,66
4,0.563,4364,0.0466,124.021,0.713,184600,-8.402999999999999,0.792,0.115,0.1669999999999999,0.0076799999999999,51
4,0.589,1593,0.228,105.984,0.8490000000000001,223364,-4.813,0.903,0.426,1.3800000000000002e-05,0.0112,22
4,0.3,8304,0.102,115.073,0.863,239993,-2.98,0.632,0.351,0.0,0.3989999999999999,44
4,0.912,281,0.226,126.063,0.885,190952,-4.263999999999999,0.885,0.0795,1.53e-05,0.0233,0
4,0.248,690,0.0347,121.999,0.858,158483,-4.504,0.667,0.1969999999999999,0.897,0.00155,29
4,0.139,76,0.0346,120.023,0.625,263887,-8.331,0.71,0.318,0.471,0.0039299999999999,65
4,0.763,8697,0.213,112.021,0.5589999999999999,171554,-6.692,0.7909999999999999,0.1169999999999999,0.573,0.405,48
4,0.226,7571,0.0768,168.968,0.866,236242,-3.3,0.377,0.107,0.0,0.0587,53
4,0.449,1588,0.134,124.031,0.899,182630,-2.597,0.726,0.13,0.00101,0.186,65
4,0.484,3398,0.061,100.019,0.794,169226,-3.606,0.737,0.597,0.000515,0.0142,52
4,0.287,7572,0.0946,123.993,0.8320000000000001,296193,-6.579,0.784,0.312,0.407,0.00262,37
4,0.5479999999999999,1183,0.0547,126.011,0.7929999999999999,198348,-3.776,0.883,0.196,0.569,0.0306,31
4,0.588,6894,0.0641,102.053,0.897,194490,-3.678,0.604,0.327,0.838,0.00041,76
4,0.0397,4964,0.111,127.982,0.921,179386,-4.077,0.7070000000000001,0.0995,0.17,0.0103,59
4,0.529,7422,0.15,125.003,0.848,235200,-6.199,0.7959999999999999,0.158,0.0577,0.0318,14
4,0.672,6863,0.039,120.055,0.8490000000000001,151728,-2.205,0.7609999999999999,0.0848,0.0,0.0147,37
4,0.272,7368,0.0387,121.931,0.731,180586,-4.482,0.581,0.0602,0.0,0.0103,54
4,0.373,3106,0.0318,128.01,0.968,205437,-3.128,0.5670000000000001,0.381,0.0202,0.00121,8
4,0.5539999999999999,10108,0.296,123.108,0.951,185811,-5.644,0.662,0.324,1.4800000000000002e-05,0.0765,30
4,0.337,4952,0.069,120.003,0.774,177000,-5.702000000000001,0.7759999999999999,0.0818,6.670000000000001e-05,0.00381,30
4,0.262,9434,0.0425,121.953,0.851,197186,-2.718,0.649,0.1009999999999999,0.000179,0.0264,54
4,0.7909999999999999,7568,0.0392,124.013,0.867,172447,-3.5610000000000004,0.747,0.063,0.00267,0.00894,67
4,0.547,6444,0.0411,109.975,0.659,179565,-6.506,0.81,0.0977,5.51e-06,0.085,38
4,0.4379999999999999,460,0.0734,120.028,0.71,164000,-8.679,0.722,0.0957,0.0,0.00214,32
4,0.262,6436,0.0909,170.033,0.917,213186,-3.738,0.593,0.29,0.0052,0.38,51
4,0.168,3854,0.0272,142.031,0.639,154000,-7.42,0.552,0.0796,0.731,0.00411,21
4,0.5379999999999999,12687,0.0543,123.809,0.929,187185,-2.739,0.5479999999999999,0.0376,0.317,0.288,49
4,0.688,11765,0.0583,110.019,0.941,190447,-2.709,0.653,0.2769999999999999,0.0788,0.00556,12
4,0.659,4970,0.0711,122.002,0.775,192786,-5.316,0.7859999999999999,0.0962,0.000103,0.156,63
4,0.599,4953,0.134,119.991,0.754,324568,-5.562,0.89,0.639,0.00859,0.00151,21
4,0.416,2903,0.062,124.015,0.938,213442,-4.622,0.605,0.654,0.713,0.00206,21
4,0.29,5944,0.1,120.16,0.7190000000000001,168250,-4.937,0.494,0.368,0.0,0.0558,16
4,0.753,3418,0.0447,134.997,0.775,187706,-5.773,0.725,0.174,0.0145,0.00582,41
4,0.649,4839,0.0769,113.026,0.711,192376,-5.693,0.757,0.11,3.04e-05,0.0207,71
4,0.372,6595,0.303,123.981,0.7959999999999999,216946,-7.018,0.6809999999999999,0.2189999999999999,0.0022199999999999,0.0593,48
4,0.19,4305,0.0829,105.971,0.8029999999999999,194716,-2.964,0.762,0.133,2.32e-06,0.000434,27
4,0.4679999999999999,6964,0.113,161.543,0.655,184773,-3.716,0.429,0.0805,0.0,0.431,38
3,0.0607,3537,0.0667,81.031,0.46,181644,-5.358,0.319,0.109,0.0,0.422,42
4,0.41,8906,0.0501,94.98,0.807,217666,-4.637,0.662,0.332,0.0,0.161,18
4,0.7440000000000001,1149,0.0446,139.987,0.736,281467,-5.472,0.624,0.098,0.0002379999999999,0.242,55
4,0.593,2208,0.0719,99.017,0.615,198849,-8.077,0.7929999999999999,0.3389999999999999,0.0005139999999999,0.00707,39
4,0.0876,12987,0.0406,135.056,0.731,341475,-5.582000000000001,0.474,0.223,0.00536,0.235,66
4,0.152,3738,0.0496,133.92700000000002,0.5920000000000001,180983,-9.94,0.674,0.1169999999999999,1.2e-06,0.253,64
4,0.619,12659,0.0378,150.02,0.485,202640,-10.197,0.6609999999999999,0.108,0.0414,0.00522,56
4,0.163,4338,0.148,113.357,0.6609999999999999,206439,-8.352,0.579,0.288,1.36e-06,0.131,46
4,0.181,256,0.0358,128.368,0.127,243042,-15.385,0.534,0.1119999999999999,0.774,0.8740000000000001,62
3,0.148,10573,0.0469,169.958,0.26,209631,-15.002,0.524,0.106,0.0259,0.649,39
4,0.481,11068,0.5820000000000001,134.029,0.89,114626,-4.596,0.5760000000000001,0.203,0.0013599999999999,0.0856,25
4,0.114,12086,0.043,92.868,0.469,226625,-7.367999999999999,0.519,0.247,1.17e-05,0.7340000000000001,54
3,0.0394,9801,0.0372,101.171,0.447,227555,-8.302999999999999,0.5660000000000001,0.114,0.00443,0.418,63
4,0.148,3708,0.262,157.686,0.4629999999999999,194434,-10.622,0.568,0.0858,0.00114,0.5529999999999999,68
4,0.37,12506,0.0388,109.101,0.395,245627,-9.503,0.562,0.228,0.0165,0.758,64
4,0.151,6656,0.0382,134.357,0.0845,189221,-12.99,0.3779999999999999,0.1,5.67e-06,0.88,31
4,0.1119999999999999,11200,0.0547,123.77,0.273,189750,-12.379,0.423,0.156,0.0269,0.21,39
5,0.207,11845,0.0719,68.661,0.674,196414,-2.765,0.248,0.0678,0.0,0.0593,32
4,0.5870000000000001,8927,0.05,132.158,0.594,179533,-9.619,0.598,0.125,0.00496,0.346,26
5,0.135,10657,0.0355,130.556,0.427,110445,-10.311,0.6,0.0836,0.894,0.389,55
4,0.153,3667,0.0375,124.117,0.5529999999999999,246360,-6.867999999999999,0.693,0.148,0.000248,0.37,57
4,0.65,4272,0.0649,132.71200000000002,0.569,207173,-6.507000000000001,0.586,0.179,0.0,0.0237,48
4,0.364,7638,0.26,89.01299999999999,0.5920000000000001,194157,-7.398,0.6859999999999999,0.248,1.16e-06,0.114,70
4,0.434,11897,0.22,84.51100000000001,0.569,173742,-10.541,0.407,0.142,0.000309,0.158,32
3,0.6729999999999999,12437,0.173,90.03200000000001,0.424,160000,-9.028,0.784,0.104,6.63e-06,0.2689999999999999,31
4,0.843,366,0.13,79.64,0.659,207454,-6.766,0.7020000000000001,0.218,0.00201,0.301,72
4,0.369,6203,0.0391,108.755,0.775,277500,-5.696000000000001,0.479,0.131,0.574,0.361,23
4,0.757,13009,0.171,79.985,0.642,213000,-6.908,0.8190000000000001,0.181,0.617,0.192,27
4,0.417,453,0.059,144.942,0.615,190551,-6.636,0.7170000000000001,0.0912,0.0,0.596,52
4,0.494,10264,0.2319999999999999,82.53299999999999,0.615,190152,-6.545,0.503,0.0881,0.00014,0.125,53
3,0.141,9928,0.107,119.959,0.599,242296,-12.449000000000002,0.593,0.1119999999999999,0.509,0.495,44
3,0.161,9137,0.0364,135.015,0.4429999999999999,213000,-6.915,0.7509999999999999,0.249,0.0,0.385,16
4,0.35,3857,0.0683,75.44,0.528,252000,-8.039,0.657,0.264,0.000155,0.7070000000000001,58
4,0.109,12902,0.0389,72.074,0.3429999999999999,210982,-9.991,0.489,0.0516,1.8e-06,0.6779999999999999,7
4,0.487,2814,0.1159999999999999,157.993,0.816,203542,-1.895,0.59,0.273,0.00884,0.00747,34
4,0.612,5901,0.0348,87.49600000000001,0.5770000000000001,234706,-6.77,0.7609999999999999,0.102,0.0344,0.0501,52
3,0.305,551,0.0501,99.315,0.249,160031,-7.257999999999999,0.469,0.104,0.000474,0.628,33
4,0.198,12074,0.0525,81.977,0.3379999999999999,190243,-11.859000000000002,0.7040000000000001,0.115,0.148,0.525,44
4,0.405,3785,0.166,88.415,0.396,280878,-8.154,0.481,0.121,0.309,0.342,49
5,0.4579999999999999,10417,0.195,118.714,0.455,205786,-7.394,0.939,0.0903,0.00663,0.684,55
4,0.31,5591,0.0556,157.905,0.496,194430,-9.934,0.643,0.1009999999999999,4.8e-06,0.391,42
4,0.409,12464,0.409,90.966,0.363,201946,-9.286,0.87,0.104,8.51e-06,0.0504,7
3,0.299,10058,0.0297,170.00599999999997,0.5820000000000001,345053,-6.553,0.457,0.122,0.000118,0.293,45
4,0.331,789,0.111,106.078,0.583,202694,-7.631,0.721,0.11,0.00533,0.256,64
4,0.802,6680,0.0597,104.149,0.711,194023,-7.811,0.7879999999999999,0.0838,2.07e-05,0.364,65
5,0.2769999999999999,9455,0.0563,112.041,0.528,165773,-9.717,0.8029999999999999,0.0712,0.7759999999999999,0.0362,27
4,0.2289999999999999,8539,0.0338,152.205,0.286,152333,-10.172,0.359,0.109,0.0036,0.908,66
3,0.181,765,0.0378,179.054,0.145,149573,-19.674,0.3289999999999999,0.11,0.00804,0.923,58
4,0.605,8149,0.0683,99.914,0.431,225928,-10.175,0.54,0.107,0.00937,0.879,58
4,0.799,12963,0.102,85.025,0.395,111179,-12.762,0.762,0.0922,0.855,0.0289,44
4,0.539,11811,0.348,77.936,0.6659999999999999,187768,-8.543,0.612,0.13,0.0,0.532,52
4,0.168,2155,0.154,140.078,0.804,250285,-6.876,0.444,0.2689999999999999,0.6509999999999999,0.767,22
4,0.479,3908,0.109,111.987,0.387,190000,-10.859000000000002,0.821,0.146,0.0,0.296,52
4,0.425,8037,0.166,75.066,0.5479999999999999,199665,-9.511,0.731,0.0853,0.000685,0.145,26
4,0.185,11924,0.0634,98.011,0.465,214436,-7.765,0.769,0.155,0.0181,0.1969999999999999,63
5,0.1989999999999999,6845,0.1669999999999999,115.155,0.362,196213,-10.038,0.481,0.485,0.0,0.657,51
4,0.506,6247,0.0408,119.993,0.613,303500,-8.142000000000001,0.713,0.108,0.812,0.0406,32
4,0.451,3719,0.0453,104.961,0.648,214857,-7.077999999999999,0.613,0.0954,0.0,0.0397,34
4,0.187,3058,0.0583,147.755,0.521,226213,-10.246,0.419,0.0807,0.125,0.0388,15
4,0.18,4716,0.0449,103.602,0.15,214189,-14.948,0.556,0.0788,0.901,0.937,27
4,0.208,11843,0.0485,89.494,0.1689999999999999,311837,-11.422,0.41,0.1169999999999999,0.00327,0.847,66
4,0.353,7558,0.0369,102.304,0.2339999999999999,350741,-8.674,0.435,0.131,4.27e-06,0.974,60
4,0.41,7608,0.0508,147.981,0.569,217296,-7.093,0.595,0.0937,0.0,0.192,64
4,0.317,6674,0.0285,71.946,0.349,286238,-6.571000000000001,0.483,0.16,0.0,0.737,2
4,0.413,1220,0.0405,75.208,0.371,209400,-10.219,0.473,0.109,0.0,0.795,75
4,0.246,7532,0.0448,163.93,0.391,220026,-10.178,0.632,0.0924,0.0502,0.903,41
4,0.23,12416,0.0669,70.124,0.608,197413,-6.707999999999999,0.4429999999999999,0.102,0.000234,0.0828,27
5,0.1169999999999999,715,0.0385,74.313,0.2339999999999999,233949,-14.436,0.239,0.0688,0.0133,0.804,50
4,0.298,7068,0.0355,139.78,0.7909999999999999,234970,-6.757000000000001,0.569,0.109,0.655,0.143,52
4,0.134,3352,0.0392,111.072,0.396,246327,-10.489,0.599,0.102,2.19e-05,0.738,76
4,0.3389999999999999,6438,0.0925,118.091,0.407,219693,-9.418,0.71,0.0948,0.000157,0.63,52
4,0.0701,7165,0.0315,90.007,0.66,235860,-6.175,0.517,0.5710000000000001,0.252,3.4e-05,61
4,0.19,4793,0.0644,79.904,0.484,234000,-8.312000000000001,0.5710000000000001,0.141,0.0,0.432,55
4,0.344,9,0.245,82.52,0.379,179015,-9.364,0.787,0.099,0.00131,0.1939999999999999,28
4,0.0716,6681,0.0338,101.018,0.4029999999999999,222813,-13.428,0.7020000000000001,0.0836,0.273,0.6759999999999999,57
4,0.132,6663,0.0931,114.251,0.132,234080,-11.265999999999998,0.643,0.1009999999999999,0.0,0.909,10
4,0.153,12604,0.0696,143.225,0.413,231813,-11.058,0.385,0.128,0.000968,0.841,53
4,0.204,5555,0.0621,88.01299999999999,0.515,242808,-8.728,0.6920000000000001,0.128,0.4029999999999999,0.213,43
4,0.304,1364,0.0247,139.988,0.3389999999999999,239458,-9.696,0.672,0.114,0.0139,0.852,47
4,0.0646,9356,0.0341,130.02200000000002,0.5539999999999999,225280,-7.407999999999999,0.6940000000000001,0.107,0.0534,0.483,13
4,0.428,2844,0.0591,125.04,0.8370000000000001,224109,-7.981,0.765,0.0971,0.519,0.245,50
4,0.131,12263,0.1159999999999999,85.98700000000001,0.0985,294533,-14.566,0.657,0.0951,0.825,0.898,44
4,0.4579999999999999,11513,0.32,141.933,0.596,304909,-5.425,0.8759999999999999,0.0923,0.0,0.0279999999999999,54
4,0.5670000000000001,9317,0.327,147.90200000000002,0.655,136216,-5.422000000000001,0.792,0.113,0.0,0.1939999999999999,55
4,0.742,5757,0.288,127.95,0.825,208486,-5.25,0.713,0.58,0.0,0.0925,77
4,0.268,9028,0.237,149.991,0.609,207866,-7.555,0.903,0.179,1.6100000000000002e-05,0.0301,0
4,0.0971,7982,0.331,130.016,0.353,206773,-7.422000000000001,0.968,0.094,2.48e-06,0.0002089999999999,69
4,0.8640000000000001,12628,0.376,192.957,0.635,179084,-6.792000000000001,0.754,0.106,0.0,0.473,64
4,0.367,8994,0.278,148.028,0.465,170920,-6.29,0.73,0.28,0.0,0.0117,0
4,0.708,8701,0.309,91.501,0.6659999999999999,138794,-5.058,0.602,0.469,0.0,0.2239999999999999,51
4,0.211,10089,0.7340000000000001,85.96,0.926,198553,-4.986000000000001,0.4039999999999999,0.102,0.0,0.0978,62
4,0.4429999999999999,1285,0.324,91.079,0.6409999999999999,181017,-6.506,0.6609999999999999,0.156,8.89e-05,0.489,50
4,0.153,54,0.249,134.005,0.6679999999999999,264818,-5.244,0.799,0.0583,4.67e-06,0.135,67
4,0.417,4280,0.128,139.981,0.7040000000000001,239860,-5.162000000000001,0.804,0.1159999999999999,0.0,0.0206,55
4,0.0403,10375,0.0626,128.006,0.535,150804,-7.912000000000001,0.885,0.271,0.0,0.0105,2
4,0.6809999999999999,8263,0.261,138.02,0.748,167466,-5.209,0.941,0.051,1.91e-06,0.171,36
5,0.496,1204,0.292,109.352,0.863,119360,-2.32,0.647,0.243,0.0,0.0387,47
4,0.561,3998,0.424,159.67700000000002,0.754,208728,-8.674,0.53,0.0699,0.0,0.15,61
4,0.575,7383,0.131,131.179,0.8220000000000001,223146,-4.462,0.861,0.0834,0.0,0.113,53
4,0.0932,8794,0.457,145.109,0.451,190344,-8.596,0.579,0.307,1.66e-06,0.146,55
4,0.114,5838,0.487,125.989,0.315,182857,-9.321,0.939,0.1119999999999999,1.5399999999999998e-05,0.0334,53
4,0.11,8451,0.0579,139.955,0.45,193714,-7.792000000000001,0.7070000000000001,0.105,0.0,0.0178,23
